200411080100,0.0264
200411080200,0.0268
200411080300,0.0121
200411080400,0.0071
200411080500,0
200411080600,0
200411080700,0
200411080800,0
200411080900,0
200411081000,0
200411081100,0
200411081200,0.0086
200411081300,0
200411081400,0
200411081500,0
200411081600,0
200411081700,0
200411081800,0
200411081900,0
200411082000,0.0021
200411082100,0.0075
200411082200,0
200411082300,0
200411090000,0.0068
200411090100,0.01
200411090200,0.0218
200411090300,0.0475
200411090400,0.1371
200411090500,0.2432
200411090600,0.3561
200411090700,0.6121
200411090800,0.57
200411090900,0.3836
200411091000,0.4789
200411091100,0.8361
200411091200,0.8904
200411091300,0.6693
200411091400,0.6896
200411091500,0.3996
200411091600,0.1607
200411091700,0.2246
200411091800,0.2386
200411091900,0.1536
200411092000,0.1975
200411092100,0.3996
200411092200,0.6918
200411092300,0.57
200411100000,0.7111
